season,game_id,game_date,away_team_id,away_team_abbr,away_team,away_score,home_team_id,home_team_abbr,home_team,home_score,actual_spread,winner,home_elo,away_elo,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2021,22100071,2021-10-29,1610612753,ORL,Orlando Magic,109,1610612761,TOR,Toronto Raptors,110,-1,home,1488.8420793986236,1425.754660912513,1492.7395275695103,1421.8572127416262,0.7188585425870051,0.2811414574129949,-6.523496739444426
2021,22100073,2021-10-29,1610612766,CHA,Charlotte Hornets,99,1610612748,MIA,Miami Heat,114,-15,home,1558.0918783152638,1555.885721256056,1577.8889638327855,1536.0886357385343,0.6429855362477076,0.3570144637522924,-4.088246282368309
2021,22100076,2021-10-29,1610612746,LAC,LA Clippers,92,1610612757,POR,Portland Trail Blazers,111,-19,home,1505.7393394152293,1464.5283353408565,1524.1497919309622,1446.1178828251236,0.6927219985868158,0.3072780014131842,-5.648440162974912
2021,22100075,2021-10-29,1610612742,DAL,Dallas Mavericks,75,1610612743,DEN,Denver Nuggets,106,-31,home,1493.0372103849165,1531.404548172419,1521.6102816281689,1502.8314769291667,0.5877777181439272,0.4122222818560728,-2.4653064884999
2021,22100080,2021-10-30,1610612752,NYK,New York Knicks,123,1610612740,NOP,New Orleans Pelicans,117,6,away,1433.7404284457507,1550.055349765715,1415.1944187010931,1568.6013595103727,0.4765381832676413,0.5234618167323587,0.6525968527985697
2021,22100087,2021-10-30,1610612743,DEN,Denver Nuggets,93,1610612750,MIN,Minnesota Timberwolves,91,2,away,1522.9036628897754,1521.6102816281689,1508.8023486838388,1535.7115958341055,0.6417784668616905,0.3582215331383095,-4.0517352504642625
2021,22100086,2021-10-30,1610612760,OKC,Oklahoma City Thunder,82,1610612744,GSW,Golden State Warriors,103,-21,home,1562.414552498464,1424.7275358590969,1574.9583071409784,1412.1837812165825,0.7970950766320606,0.20290492336793942,-9.507480665574684
2021,22100082,2021-10-30,1610612737,ATL,Atlanta Hawks,94,1610612755,PHI,Philadelphia 76ers,122,-28,home,1532.7959115611725,1521.6874759935552,1556.053074413476,1498.4303131412516,0.6546611282977636,0.3453388717022364,-4.4443374227046935
2021,22100079,2021-10-30,1610612753,ORL,Orlando Magic,103,1610612765,DET,Detroit Pistons,110,-7,home,1430.3868501518841,1421.8572127416262,1444.888985015892,1407.3550778776182,0.6512973658232122,0.3487026341767878,-4.341185496410317
2021,22100081,2021-10-30,1610612761,TOR,Toronto Raptors,97,1610612754,IND,Indiana Pacers,94,3,away,1444.2830829659417,1492.7395275695103,1428.3784688049695,1508.6441417304825,0.5736376994321766,0.4263623005678234,-2.061742215857257
